TransactionID,CustomerID,Date,Amount,TransactionType,TransactionStatus,Currency,Location,Device,Reference Number
1475,1584,19-03-2022,5153.15,Withdrawal,Cancelled,EUR,North Rebeccamouth,Online,c561221b-6179-41f9-9e3a-c4550b97d766
97,1828,01-02-2022,2991.09,Payment,Cancelled,USD,North Reginafort,ATM,8684a78d-ff21-4b25-81d1-1a5a0c610221
229,465,28-12-2022,8586.01,Deposit,Pending,EUR,North Richard,Branch,c4bdec63-cf12-4152-a9e5-96737c331f98
1550,1075,27-07-2023,4385.86,Withdrawal,Pending,EUR,North Roger,Branch,b016bfaf-7b7d-45f6-a940-fdb56d45bcb1
284,1426,25-04-2022,7827.93,Transfer,Completed,EUR,North Ryan,ATM,2e2eb5d1-6e95-4ad1-a13b-a3bc32486be0
1296,640,11-07-2023,6773.16,Transfer,Pending,USD,North Ryan,ATM,56fbbf1d-406d-4243-a3ef-cb9454914082
132,678,14-10-2023,7278.01,Deposit,Completed,GBP,North Samueltown,ATM,91a471ff-005a-4f41-b0dd-864ad6764897
26,474,23-06-2022,7533.42,Withdrawal,Pending,EUR,North Scott,Branch,7958288e-2cec-4e03-bd81-0152a1f2f748
1240,1233,07-08-2023,6277.36,Payment,Completed,EUR,North Shannonfort,ATM,f48545c4-684f-4dfa-8d3d-8a2d17169c2a
58,1561,02-12-2023,4807.14,Deposit,Pending,GBP,North Sharon,Branch,b6504e3c-82d0-4d59-a56b-d6be2987689f
121,37,16-04-2023,9264.71,Transfer,Pending,USD,North Shawn,Branch,bee5b48b-d40f-4e36-9504-76f3013bd63b
971,1812,23-03-2023,7479.79,Deposit,Completed,INR,North Shawn,Online,1cf75d52-a2eb-4921-be74-fc24a6103c1f
1995,1723,14-04-2022,6754.01,Withdrawal,Completed,EUR,North Shellyshire,ATM,b46be778-568f-43b3-b916-84dd5ccd0e3c
936,79,11-01-2023,7093.46,Deposit,Completed,EUR,North Steven,Branch,6a06aea2-a5ac-4d88-8cab-2727f3ed7c71
65,504,23-10-2022,2401.11,Payment,Pending,USD,North Steventon,Online,9d341973-1d5d-4936-a153-1d80d8229b9a
496,1309,28-03-2023,9597.6,Deposit,Pending,GBP,North Thomashaven,ATM,21771fc0-226b-4bd6-981a-65ea2a287bf5
1186,973,29-06-2022,4150.86,Payment,Cancelled,INR,North Thomasmouth,Online,bd064928-6b9d-4f06-827e-2f5f4b23f4e3
1640,1371,07-08-2022,8045.19,Payment,Pending,EUR,North Tiffany,ATM,baa1ce4f-998b-4bd7-a017-b390606f3fc7
175,1253,28-11-2022,7900.42,Deposit,Pending,GBP,North Tonya,Online,e3953ee7-cf83-4bae-9048-6e86f43d6a57
1814,1029,16-05-2023,9000.85,Payment,Pending,INR,North Tracyhaven,Branch,1e3ef56d-d392-40de-85c7-6f3d961ec964
1153,630,19-06-2023,6507.49,Payment,Pending,GBP,North Trevor,Branch,77af460f-74d8-46b4-9daa-7b4e0e3eb0f7
1270,693,13-11-2023,4433.52,Transfer,Pending,GBP,North Tristanmouth,ATM,264219a5-cdd2-454a-a6ba-7c2e0df24ea8
1936,575,10-04-2023,647.91,Payment,Cancelled,USD,North Valerie,Branch,43e56d77-e3c0-4361-80e2-9bf0d6bb460c
123,16,20-11-2022,4922.41,Payment,Cancelled,GBP,North Victor,Branch,09d0c843-c222-414e-bc19-9f4312e4be49
1253,323,17-12-2022,4418.39,Withdrawal,Cancelled,USD,North Victoriaton,Online,bbbee925-1456-4f9f-8395-524e8aea23d1
1549,630,11-05-2022,8162.02,Deposit,Cancelled,INR,North Virginia,Branch,617913b7-6c3b-4732-a928-7f831f734df7
702,281,21-11-2022,3784.39,Transfer,Completed,INR,North Waltertown,Online,dfa8ebf3-ab41-48d8-8479-4823fff07a71
1685,501,23-08-2022,326.91,Deposit,Pending,USD,North Whitneymouth,Online,9df026dc-86a4-4c41-965c-adfecca98fd7
637,820,10-12-2022,4350.68,Deposit,Pending,USD,North William,Branch,a1e99f43-39c0-4dc1-8fca-ea2c4cfac797
986,1443,04-01-2023,4817.94,Payment,Cancelled,USD,North William,Branch,3fc4bfdd-b7de-4ade-9677-ed23cdd3eacd
1480,1490,15-04-2023,6273.37,Deposit,Completed,INR,North Williamborough,Branch,62a982cd-1faf-4c96-be18-631c5ed621b1
1774,1881,19-12-2023,2369.14,Transfer,Completed,EUR,North Williamview,ATM,7f639a14-3de9-4f12-bc5b-f37d8c04ec17
1178,1642,18-02-2022,8258.65,Deposit,Cancelled,USD,Nortonport,Online,9fe6a607-2dc9-468c-9968-70e2bee4546d
329,655,30-03-2022,3837.45,Withdrawal,Completed,EUR,Oliverhaven,Branch,91e11f15-63b7-4531-85f8-165b4e18080f
788,1183,25-04-2022,571.41,Payment,Pending,USD,Olsonmouth,ATM,9942229c-cb2f-4cfe-95ef-45afa28cb726
140,715,04-02-2023,4660.89,Withdrawal,Cancelled,EUR,Omarhaven,Online,b78b8b63-fd48-46d7-af15-714d82b44b2c
924,1543,02-11-2023,7880.61,Transfer,Completed,INR,Ortegaview,Branch,ad12f1eb-28a4-4b75-b92a-b440dcda6114
417,553,18-03-2023,4933.89,Transfer,Completed,USD,Ortizberg,Branch,85b4312b-df36-4c6f-8c89-f29ef2403bdb
484,599,07-02-2022,5305.59,Transfer,Pending,EUR,Ortizton,ATM,52c07098-fc3b-4e9b-a51a-4f633f0f99d4
1501,1128,10-08-2022,3361.91,Payment,Pending,GBP,Osbornebury,Online,cf94c25b-4602-4ff9-9079-a7512b1eb8a2
1100,1300,09-01-2024,7915.08,Deposit,Completed,USD,Oscarmouth,Branch,3fcfc26b-4263-4594-b403-3b277d71196f
871,1737,26-11-2023,6687.76,Payment,Completed,INR,Owensfurt,ATM,5f60b0b8-7850-4fc0-a1cc-bc39971e8ecf
864,927,12-05-2022,7522.75,Deposit,Completed,INR,Pachecoberg,ATM,a0fdc61f-03bd-4880-a605-1b8e5ca6e7cf
1688,27,28-01-2022,7173.99,Payment,Completed,USD,Pagemouth,ATM,938805e5-2334-4408-86df-198c527a5987
863,541,19-05-2023,1516.08,Transfer,Completed,EUR,Palmerborough,Online,8de9eee2-cd73-43e7-ab31-c7c3b4270055
1384,1231,08-09-2022,1930.21,Deposit,Cancelled,INR,Parkbury,Branch,0c920278-5b59-45a6-87b6-e1d131c9fd5d
675,428,25-06-2022,6592.4,Deposit,Pending,USD,Parkerside,ATM,beb452e7-7d73-400a-a363-691649ae4227
896,799,11-09-2022,1238.9,Payment,Pending,GBP,Parrishberg,Branch,7c5bd7a5-6844-482b-b239-fc21a1451cb9
1797,968,22-06-2023,9157.86,Withdrawal,Cancelled,EUR,Parrishchester,ATM,629950be-3ee6-45e2-8347-fc0ad7fa193a
518,1148,23-02-2023,8139.43,Transfer,Cancelled,EUR,Patelport,Branch,87b79df3-e7ab-42a3-bd53-3afbb36177b3
1409,1729,04-07-2022,5292.12,Payment,Completed,INR,Patriciaborough,Branch,e521ad3f-d703-4675-a8c1-56c8d91410f8
334,1128,04-05-2023,3740.07,Deposit,Pending,INR,Patricialand,Online,6b292112-c2e6-430e-b25f-aa2a1e347980
602,1175,20-01-2023,954.77,Withdrawal,Completed,INR,Patriciastad,Branch,ec8a65c2-5100-4229-a3c7-53189b0999b8
94,1447,25-12-2023,1221.98,Transfer,Cancelled,INR,Patriciatown,Online,50f6e266-c210-40e7-9367-70b408905744
1410,646,21-03-2023,4750.44,Transfer,Completed,GBP,Patrickhaven,Online,24f2fb1d-0ac0-4175-890f-62e7a712b90e
908,999,08-02-2023,1221,Payment,Completed,USD,Paulaland,Branch,c76c9f7e-c7b2-48b9-94aa-4c90a97cba21
297,1245,13-01-2024,1350.49,Deposit,Completed,INR,Paulaton,ATM,9526baa9-f9ad-4fbc-b884-aa005cdf7213
689,175,02-10-2023,2666.05,Deposit,Cancelled,EUR,Paulburgh,Branch,afb0f354-7788-4298-8ad0-c52f36cba419
1614,374,27-03-2023,7506.59,Withdrawal,Completed,INR,Paulfort,ATM,502129ec-07df-4053-9210-46cc9501f8e4
1251,186,16-02-2023,8746.55,Withdrawal,Completed,USD,Paulmouth,ATM,a5f29e73-0bde-40d3-bd62-9ce64372ac79
503,1379,20-02-2023,6228.85,Transfer,Cancelled,EUR,Paultown,ATM,998be0d3-dce4-4f4e-806b-8a740e4235fc
1309,1744,11-02-2023,1873.75,Payment,Completed,INR,Perezhaven,ATM,91c967dc-8b52-4aa7-9f43-a758bc33a3a3
224,888,16-12-2022,2957.72,Withdrawal,Pending,EUR,Perkinsbury,Online,3d653030-5fdf-4654-b75d-41b442a40c2e
1679,703,04-04-2022,7855.3,Transfer,Cancelled,INR,Perryside,ATM,cc3c6518-df13-4799-b12d-7e704c250dcb
99,1939,19-03-2023,9716.34,Payment,Cancelled,GBP,Peterberg,Online,dc29deca-0bf4-4f63-93ec-09a0df5503d4
672,443,25-09-2023,804.36,Deposit,Completed,USD,Petersbury,ATM,351765ab-b311-49a2-89e2-6c9bcf85c7aa
815,642,20-03-2023,1206.65,Transfer,Pending,EUR,Petersonmouth,Branch,6c3f0a52-f815-4217-a81d-40bf9b0fd01d
601,1253,25-06-2022,2538.47,Transfer,Completed,INR,Petersonport,Branch,58ba7dee-a9df-4f18-aa1a-65591bbc5d96
1525,1806,19-04-2023,8255.02,Deposit,Pending,USD,Petersport,Branch,b20e24d2-cf9c-4888-9374-9f31efba5a3d
316,301,28-10-2023,7456.85,Withdrawal,Cancelled,EUR,Peterville,Branch,9ff72c38-f69e-4ee7-91e7-2b8e8de8043d
1736,464,06-01-2023,7496.3,Transfer,Pending,INR,Philipberg,Branch,f9e90ab7-9f1a-4929-b7be-fa6a84209c92
816,1631,08-04-2023,7551.53,Payment,Cancelled,USD,Phillipberg,Online,b27dd324-3d2a-4645-9506-36cd4151a6e4
520,498,17-07-2022,8301.78,Deposit,Completed,EUR,Phillipsberg,ATM,6e3c3eb9-812e-4fdc-beca-a364cd446c54
1782,412,22-12-2023,7276.51,Transfer,Pending,EUR,Phillipsfurt,Online,31017af1-f08a-4380-bcea-f7cfd2c61f80
47,1141,20-01-2024,2463.23,Withdrawal,Pending,GBP,Phillipsshire,Branch,125b16be-5986-4334-a123-bba9321e9f1c
326,318,18-02-2022,8941.84,Payment,Pending,INR,Port Aaron,ATM,45347f0b-52b6-40fd-93e1-f33c2749a56f
451,125,16-06-2022,5561.94,Payment,Pending,INR,Port Alechaven,Branch,5b62e241-e309-49e1-be97-b88c2677a796
1573,636,09-08-2023,445.6,Payment,Cancelled,EUR,Port Allenport,ATM,f2326eb4-c687-410a-a483-11782c503b0b
443,294,05-06-2022,8914.42,Payment,Pending,GBP,Port Amandaland,Online,3ca73bc7-07f1-4879-921c-db175cc4b256
949,169,24-09-2023,2723.12,Withdrawal,Cancelled,USD,Port Amberfurt,Branch,b429d2e0-2e8d-48c4-8a25-10193bc36621
442,1078,22-04-2023,4176.32,Transfer,Pending,GBP,Port Amy,Branch,10f6092b-8d5a-4d78-a804-e60a19228182
521,747,24-05-2023,4336.88,Deposit,Cancelled,INR,Port Amy,ATM,f25b20ff-396a-4371-8611-52c2ee243e24
110,1638,08-07-2023,5175.11,Withdrawal,Pending,INR,Port Amyborough,ATM,20c7f3a5-f6e6-4149-8e3a-4ce9c8d8a61f
599,84,31-10-2023,4249.01,Withdrawal,Pending,USD,Port Amybury,ATM,c084eb9b-1480-49f8-b72e-af15eb6efc14
472,644,03-10-2023,5005.14,Withdrawal,Completed,INR,Port Amymouth,Branch,b34ebb96-a3e3-4ce1-a21b-264a85a4dc5b
1362,1646,23-01-2024,2438.44,Transfer,Cancelled,GBP,Port Amymouth,Online,e198e7c2-ceee-46fb-8609-8d08aa15a8da
120,929,05-08-2023,2777.89,Withdrawal,Completed,GBP,Port Ana,ATM,99b7a2f9-0728-4249-a381-0423e7b2c69e
840,834,27-04-2022,9577.84,Transfer,Cancelled,EUR,Port Andrea,Online,c3a3767d-5dd6-455a-8117-a5e0f1717aed
1860,1360,13-03-2023,5164.79,Withdrawal,Completed,GBP,Port Annettechester,Branch,26c71d27-baec-485a-ab2c-6421f52666c4
1469,1983,22-09-2022,868.1,Deposit,Pending,GBP,Port Annside,Branch,1a2c38dc-ec68-4871-a1f7-66e50e3fa179
832,208,11-02-2023,8363.97,Deposit,Cancelled,USD,Port Anthonytown,ATM,19c0f304-2535-4ba0-b828-17449a43d3ea
1513,1941,04-04-2022,2735.16,Payment,Completed,USD,Port Brandon,Branch,5603607a-8c6e-4641-89ae-39ae3ef8bc00
1929,597,07-09-2022,6426.31,Transfer,Cancelled,EUR,Port Brandontown,Online,2e388a7c-d814-40f1-8250-67461a49d3b2
1355,789,28-06-2022,3564.23,Deposit,Completed,INR,Port Brianchester,Branch,358b3b2f-0421-4974-be46-29fd98b077f4
201,1315,20-03-2023,2783.1,Withdrawal,Pending,GBP,Port Cassandra,ATM,f9463182-7d44-45a8-bd8e-27df9ee89103
376,926,21-07-2022,320.18,Payment,Pending,GBP,Port Chad,Online,913daf2f-9b98-4435-b8fa-2ccb304024c4
455,1736,03-03-2023,2355.93,Withdrawal,Pending,USD,Port Charlotteton,Branch,2efd3fbf-70e4-43b4-9d30-5249786557bb
91,46,26-02-2022,1967.03,Payment,Cancelled,GBP,Port Christopherchester,Branch,f313cabd-1f6c-48d2-853c-0ab22e613389
762,1755,11-09-2023,7995.04,Transfer,Pending,EUR,Port Colleenfurt,Online,ffa1bdc7-13c8-4fdb-a717-accdafe43610
233,262,08-06-2023,1283.47,Transfer,Pending,EUR,Port Crystal,Online,6035d612-c8ce-43da-937f-11e73c9a9b3c
325,9,23-02-2023,2609.03,Deposit,Completed,EUR,Port Cynthia,ATM,1a434f2d-5cea-4ca8-bb25-6cf32d4bedcc
738,669,06-07-2023,1800.8,Payment,Cancelled,EUR,Port Daniel,ATM,4f878bb9-7413-41ec-abc0-1b6b1c19fe4e
1098,543,24-05-2022,7824.56,Withdrawal,Pending,GBP,Port Danielstad,ATM,56040ca5-4ab8-412b-9e1c-7d2baa44d99e
113,332,21-08-2022,6166.83,Withdrawal,Cancelled,EUR,Port David,ATM,4159c855-02d5-4a4e-a460-2286861f06c0
220,1290,09-02-2022,2769.68,Transfer,Completed,USD,Port David,Branch,ef7f2584-5f3b-4cf0-abda-7f0b2a601d41
1957,549,18-10-2023,3217.66,Transfer,Cancelled,INR,Port David,ATM,ad9726b0-4bae-45e4-a393-fa2ce3b0ddec
1419,1453,27-04-2023,273.93,Deposit,Pending,INR,Port Dawn,Branch,356559ba-0bf0-49fd-9c6f-ae675b6e5895
1489,466,10-01-2023,8828.08,Withdrawal,Cancelled,INR,Port Dawn,Online,e2a3afc2-c9a7-41a8-a627-39d68633591d
1572,1562,02-09-2022,4232.16,Payment,Completed,INR,Port Deborah,Branch,f0b567c6-c63f-467a-905f-9f1d49188c57
1484,1339,14-10-2023,1099.35,Deposit,Cancelled,EUR,Port Debrachester,Online,95920afa-aa18-4580-aa2e-a9e979c4702a
567,1810,31-08-2023,6005.76,Transfer,Pending,GBP,Port Deniseborough,Online,a4983e3c-42cd-4f3a-8cc3-5a907dc9f1e6
630,1653,09-02-2022,9869.59,Withdrawal,Pending,INR,Port Denisemouth,Branch,d41bdcff-5656-409f-8197-6261a9c3bc55
1460,1670,13-04-2023,1619.29,Payment,Completed,INR,Port Dennisfurt,Online,cf70071a-743e-4795-9adb-179a1d91032e
1232,649,05-01-2024,2796.74,Withdrawal,Cancelled,GBP,Port Derekhaven,ATM,ddd1cf5e-59c2-4e37-98fb-bd896f606b1c
60,1330,19-11-2023,3538.23,Deposit,Completed,USD,Port Donna,Online,1f68e110-4283-41a2-a34c-4077a375586d
1558,112,01-05-2022,8990.87,Withdrawal,Cancelled,USD,Port Donnaview,ATM,58397976-5dd5-4f0a-9564-81e7fd5b0fe6
1109,1238,05-06-2022,3946.34,Payment,Pending,EUR,Port Dustinbury,Branch,af972761-a9d2-47a6-9a48-31f135b14afb
1082,857,28-04-2022,9043.13,Transfer,Cancelled,EUR,Port Emily,Branch,cbdbf419-8c60-49d7-86b5-dba722b50cba
538,1381,09-03-2023,1331.33,Withdrawal,Completed,EUR,Port Emilyberg,Online,dbe00398-ddf0-4fba-92bd-4d9491af29f2
680,1802,31-07-2022,1871.72,Payment,Completed,GBP,Port Emma,Online,ea0aada5-6ca6-426e-b2ba-b63e4377de3d
1081,1497,24-01-2023,7869.21,Withdrawal,Pending,USD,Port Fred,ATM,037fab08-6b4e-471c-985b-31bf371d9409
782,1343,21-11-2023,9430.76,Transfer,Completed,INR,Port Gabrielatown,Online,8d449cc4-aa6a-495f-b635-88b0fa705d88
1839,335,10-03-2022,4531.64,Deposit,Cancelled,INR,Port Gina,ATM,f23eb3f3-1853-4e69-97be-dda63abe4f27
1227,1621,10-12-2023,4827.58,Payment,Cancelled,EUR,Port Gregory,ATM,0af9edb0-c6b1-4d4f-95e6-4e38a3e2d9fe
1260,314,10-04-2022,1610.26,Withdrawal,Completed,USD,Port Hannah,Branch,fe52cb9a-4369-41ca-9fe7-1ef474a11671
1207,95,29-09-2023,5115.65,Transfer,Pending,USD,Port Hannahshire,ATM,06eb4b3d-48f4-4813-ad6c-81d72c60aa83
642,1686,05-05-2023,1198.46,Payment,Pending,USD,Port Jacqueline,Branch,c2df3c20-4047-423b-b70d-86fa7191617c
1922,1753,24-03-2023,3349.14,Transfer,Pending,GBP,Port Jake,Online,88b9578b-a440-4149-8f03-af07e128f793
1328,1007,01-01-2023,3020.07,Payment,Cancelled,INR,Port James,ATM,b7d10e93-230e-49a4-9f95-950756ea8c9d
272,689,29-10-2022,7549.16,Transfer,Completed,EUR,Port Jameshaven,ATM,a781e1ee-ada2-46d8-9fdf-e2e17e9b81fb
717,1409,27-05-2023,7088.04,Deposit,Completed,INR,Port Jamesview,Branch,3b1cb0dc-f1c4-411c-9939-a8cf3b2b14d9
1218,1385,21-02-2023,5685.95,Payment,Completed,EUR,Port Jason,Online,f50a6457-6241-4874-b92e-ba61cac006c5
875,1083,11-03-2022,5209.65,Payment,Pending,INR,Port Jasonport,ATM,f677b3ba-3091-4ebe-8805-b52256148f0e
1457,252,08-07-2022,1664.26,Transfer,Cancelled,EUR,Port Jeffreyburgh,Online,6cacaea9-20e9-4ba8-a650-4915ff85c00b
838,1601,30-01-2023,8390.8,Deposit,Pending,EUR,Port Jeffreyhaven,Online,63db8648-baea-4172-8280-0b11e165c73a
1237,388,01-05-2023,2339.83,Payment,Pending,USD,Port Jennifermouth,Branch,7770ea8f-392a-4d17-abf7-a0db947cb20e
990,218,07-03-2022,5709.35,Transfer,Pending,INR,Port Jennifershire,ATM,fdbbc037-c5f6-4a6c-8d3b-f0991ea340e2
1828,1829,05-10-2022,4831.57,Withdrawal,Pending,GBP,Port Jeremiah,Online,b50a57ac-9c66-4198-b2d0-612212676ed0
756,1095,19-08-2022,9163.08,Withdrawal,Pending,USD,Port Jessica,Online,fb22d76c-1389-4d3b-8526-f8c60bf97c7a
1244,1528,01-03-2022,4979.72,Payment,Cancelled,USD,Port Jessicaberg,Online,d4507ae0-a02a-4316-83e2-9c3ca2a0adae
358,1296,12-10-2022,9707.32,Transfer,Pending,EUR,Port Jessicafurt,Branch,639fba90-c494-4578-84f2-f62b41723e35
1473,1846,29-01-2023,876.73,Deposit,Cancelled,USD,Port Jessicashire,Online,56f76f30-53be-4497-b924-0986af60722b
1282,243,31-10-2022,9208.4,Deposit,Pending,USD,Port John,Online,f41f89d8-5937-4523-9620-24e0e322a713
1363,606,21-03-2023,9833.86,Payment,Pending,EUR,Port Johnbury,ATM,991d26bf-1646-426f-8951-2ccc88177416
1676,1464,04-01-2024,1180.65,Deposit,Cancelled,INR,Port Jonchester,Online,cacd0e64-a2bb-44bb-ba31-17a1fe9c6766
831,812,25-09-2022,9771.55,Payment,Pending,EUR,Port Josephborough,ATM,51695da5-3ed5-4f96-b5a6-55bccf00923b
956,405,02-02-2022,2047.89,Deposit,Pending,USD,Port Josephville,Online,4db21f85-d892-426c-86c8-78c3877f8ba5
244,972,12-10-2023,2798.07,Transfer,Cancelled,EUR,Port Karenport,Online,6b33e919-832c-48ad-ac00-0d1491dec076
867,645,04-01-2024,8253.53,Transfer,Cancelled,GBP,Port Katherineside,ATM,02adb779-f916-49e3-bd0c-e2f6d01e888f
1542,985,19-07-2023,876.22,Transfer,Pending,EUR,Port Katie,Branch,a21d656d-88a7-4fac-aab5-80c7c802ffdb
907,574,09-11-2023,223.4,Deposit,Completed,INR,Port Kennethmouth,Branch,5fbf193e-de07-45a9-b028-7a4d83379bbe
1502,1955,10-10-2022,2871.94,Deposit,Pending,USD,Port Kennethside,Online,63ca08e9-c7f6-4f35-8d34-1b1f7a10b500
716,614,24-08-2023,6913.48,Withdrawal,Pending,INR,Port Kimberly,Branch,b01f0aac-0546-4b95-96ac-b85e424df993
1063,1132,31-03-2022,387.89,Payment,Completed,EUR,Port Laurabury,ATM,96de7104-254a-46af-bac4-2b6fd12456f6
1671,1442,19-10-2023,5022.98,Withdrawal,Cancelled,INR,Port Laurenhaven,Branch,2cfa0e70-1c02-4137-8dbd-e2572e82a20a
221,550,02-09-2023,2980.33,Withdrawal,Pending,USD,Port Lisa,Online,9c94cbad-2dbb-4294-957e-6e8abb33bb7a
1427,1047,11-10-2023,261.36,Withdrawal,Completed,EUR,Port Loriside,ATM,7d1d9f0e-dc0d-4aac-81ff-669212deb479
1359,419,24-05-2023,7385.28,Transfer,Pending,EUR,Port Louis,ATM,d3b51327-3009-4cd4-b4ed-05ba771c5409
1066,1447,05-04-2022,851.48,Deposit,Pending,GBP,Port Maryborough,Branch,2ef179ec-4ac5-4b38-837f-6cd06d0d198a
525,103,06-06-2022,597.68,Transfer,Pending,GBP,Port Melissa,Branch,cc933f98-1d51-4cf3-9a87-c101e4f51987
1721,50,29-06-2022,6870.07,Transfer,Cancelled,GBP,Port Melissa,Online,b109d038-7ef8-4221-9026-85a8279796ef
85,696,16-02-2023,2227.01,Transfer,Pending,USD,Port Michael,Online,a707bc87-8adf-4a04-927c-cefe18c1bb77
1474,925,27-08-2023,2828.76,Withdrawal,Pending,USD,Port Michael,Online,8ee3a250-9c97-42e5-aba3-3be0515022b1
1638,1032,23-02-2022,8507.94,Deposit,Completed,EUR,Port Michael,ATM,f73d1f4e-f7b7-445a-8889-48ca3fe19676
2000,1827,20-01-2024,7134.33,Deposit,Pending,GBP,Port Michael,ATM,3c2e3b1e-647b-4c15-b8d6-7ffc43df28f9
1229,214,21-03-2022,5702.36,Payment,Pending,GBP,Port Michaelbury,Branch,78e7a1a0-0882-4339-adbc-42904a19fd21
308,697,03-06-2023,3488.69,Deposit,Completed,EUR,Port Michele,Online,d8b3cda4-68cd-4190-94c8-92361d7d5238
1398,539,28-09-2022,1448.95,Deposit,Pending,USD,Port Michelleton,ATM,758c75a8-fa85-4dd9-bae2-336839bb0c05
628,1993,09-02-2023,6147.16,Deposit,Cancelled,EUR,Port Natalieview,Online,ee99df97-45a8-4202-99fb-358dc31484b6
293,1566,16-05-2022,7718.28,Payment,Cancelled,INR,Port Nicholas,ATM,8b51be38-d4bc-489c-9706-c472861c6bd8
1528,197,14-02-2023,7701,Deposit,Cancelled,INR,Port Nicholasburgh,Online,1078552e-0de9-44fa-bcdd-aa28082d7d5c
852,150,21-08-2023,8892.72,Deposit,Cancelled,GBP,Port Patrickmouth,ATM,4cba7de3-07fe-496c-9d88-e58ef293802b
1807,1320,06-05-2022,3247.64,Transfer,Cancelled,EUR,Port Patrickton,ATM,59a3882f-edcd-4eb0-8678-89152d79f3ce
1366,31,27-08-2022,9721.36,Deposit,Completed,USD,Port Rebecca,Online,f4c63667-0853-4125-8c4e-ece91c09f8c3
861,1343,20-11-2022,2952.43,Transfer,Cancelled,EUR,Port Rebeccaport,Online,2f466122-f31b-4870-9075-754f7f66d901
633,1029,19-09-2023,7424.57,Withdrawal,Pending,GBP,Port Rebeccaview,ATM,4799dadb-1574-4729-b4dd-a56f88d8e970
877,1657,21-10-2023,101.77,Deposit,Completed,EUR,Port Richard,Branch,26c90bbb-caa9-40d6-bd2b-61ea2e1dbb46
683,1303,21-02-2022,2324.27,Deposit,Pending,USD,Port Richardshire,ATM,165b6ed6-2088-403a-95bb-b1312565f765
1623,943,12-07-2023,893.82,Payment,Cancelled,EUR,Port Robin,Branch,9f068ad2-5c8e-47f0-ab5e-075bda005c5f
790,1533,07-09-2022,1049.25,Transfer,Cancelled,GBP,Port Ryan,Online,c2187d08-616c-437a-a9e7-ddb539de0d08
1045,1574,08-04-2022,529.58,Withdrawal,Completed,EUR,Port Ryan,Online,6961f091-cd50-4589-ac29-75d197f6dcbe
1663,1075,05-07-2022,6292.56,Transfer,Cancelled,USD,Port Ryan,Branch,c960b5d3-db2e-4f56-9c15-d026d4d5d43b
731,258,09-09-2023,8564.17,Payment,Pending,GBP,Port Samuel,Branch,55fdb56d-a28b-4271-b055-7d5639712601
410,773,04-08-2022,2086.1,Withdrawal,Cancelled,INR,Port Samuelside,ATM,0eb81e1c-54fa-4e67-9492-3de14c2ee55e
968,882,25-05-2023,6364.5,Payment,Pending,EUR,Port Sandrafort,ATM,c5567354-6682-4499-8834-057b0a35d68d
866,820,02-08-2023,7818.99,Transfer,Cancelled,USD,Port Sarah,Online,99cddda0-fcbb-43dc-a204-a86aea980dd8
568,107,30-04-2023,1508.92,Transfer,Pending,INR,Port Sharonside,ATM,0c7911ef-5617-448f-99fc-8fde59b3cf12
770,628,12-12-2022,572.82,Withdrawal,Cancelled,EUR,Port Shellyville,Branch,3422279a-2f1d-42a5-807c-400217840bf0
191,1739,17-06-2023,6672.78,Withdrawal,Cancelled,USD,Port Sherryshire,Branch,0d8c1396-c8ed-4220-849b-3b1f92961e6a
37,715,06-09-2022,2685.37,Deposit,Pending,INR,Port Sierraport,Branch,d5b3682d-c58e-4016-b242-ad727811d013
1811,1272,26-06-2022,1454.01,Payment,Cancelled,EUR,Port Stacy,Online,dfeb0347-37ae-487b-bd63-d2e3fa297556
1209,1618,12-02-2023,1212.09,Transfer,Pending,USD,Port Stephaniefurt,Online,3343f4f9-37de-4ca9-82bc-c037a6df3755
1990,1738,03-09-2022,4634.38,Payment,Completed,USD,Port Steven,ATM,e2805253-5e13-42da-b02d-11cd22b6afe8
1758,141,02-05-2023,6083.94,Withdrawal,Completed,USD,Port Stevenport,Branch,80094870-2e99-459d-800f-15a128f451c6
453,1712,16-01-2024,120.14,Withdrawal,Completed,USD,Port Sueview,Online,902c9216-ae03-4129-a1a5-426190c30b82
96,1467,29-03-2022,9284.01,Deposit,Cancelled,USD,Port Susanside,Online,1f8e2ae1-aa7e-4a5f-b796-9f8fef6c2d11
386,1039,07-09-2022,7012.68,Transfer,Cancelled,GBP,Port Taylorberg,Online,fd3b6d66-e6c2-4ea2-b4ee-b38b8c234865
1500,29,28-06-2022,4748.6,Deposit,Pending,EUR,Port Theresa,Online,d4835655-8c0c-4760-8d9c-5f7270b9698f
1497,1821,06-08-2022,5926.88,Withdrawal,Completed,GBP,Port Thomas,Online,a29e9206-41dc-40a2-a0df-a415efc805a0
1816,1133,17-01-2023,736.13,Transfer,Pending,INR,Port Tiffany,Online,9dbdb912-6458-4bf9-889a-5bd71c7a864c
1055,819,27-01-2022,4590.95,Transfer,Pending,GBP,Port Timothy,Branch,3d15ab1e-ba5e-4cf2-bced-a046fed5a948
1980,969,14-10-2023,4016.85,Payment,Completed,USD,Port Timothy,ATM,fa808566-2014-48b7-9204-1610fd51882c
1820,1553,31-08-2023,5326.88,Transfer,Completed,GBP,Port Timothyhaven,Online,cc2bdde4-f012-4518-bc68-e1ffcc883eb7
1859,1121,28-12-2022,720.03,Payment,Cancelled,EUR,Port Timothyview,Online,6c08393d-2e3a-4406-821d-8a5dad7da9d6
